Latitude,Longitude,Title,Owner,URL,Tags,Description
51.509463,-0.128188,House of Commons 1833 - Parliament Gallery at National Portrait Gallery,39415781@N06,https://live.staticflickr.com/65535/54805344906_df8514d073.jpg,cityofwestminster london greaterlondon england unitedkingdom greatbritain nationalportraitgallery npg charingcrossrd stmartinsplace trafalgarsquare gradeilistedbuilding gradeilisted ewanchristian jkcolling portlandstoneslateleadandglazedroofs freelycomposeditalianrenaissancedesign stmartinslane portrait parliamentgallery houseofcommons,"A visit to the <a href=""https://en.wikipedia.org/wiki/National_Portrait_Gallery,_London"" rel=""noreferrer nofollow"">National Portrait Gallery</a>.

Was a bag search. Have a feeling I've been once before, but this was the first time I got some photos of the portraits inside the gallery.


Once there, we got the lift to the top floor, and proceeded to down to each floor looking at the portraits.


The National Portrait Gallery (NPG) is an art gallery in London that houses a collection of portraits of historically important and famous British people. When it opened in 1856, it was arguably the first national public gallery in the world that was dedicated to portraits.

The gallery moved in 1896 to its current site at St Martin's Place, off Trafalgar Square, and adjoining the National Gallery. The National Portrait Gallery also has regional outposts at Beningbrough Hall in Yorkshire and Montacute House in Somerset. It is unconnected to the Scottish National Portrait Gallery in Edinburgh, with which its remit overlaps. The gallery is a non-departmental public body sponsored by the Department for Culture, Media and Sport.


Grade I listed building

<a href=""https://historicengland.org.uk/listing/the-list/list-entry/1066285"" rel=""noreferrer nofollow"">National Portrait Gallery</a>


Parliament Gallery

The 1833 House of Commons picture."
51.509463,-0.128188,Benjamin Franklin and George Washington - Georgian Gallery at National Portrait Gallery,39415781@N06,https://live.staticflickr.com/65535/54805344116_ab7fb14fdc.jpg,cityofwestminster london greaterlondon england unitedkingdom greatbritain nationalportraitgallery npg charingcrossrd stmartinsplace trafalgarsquare gradeilistedbuilding gradeilisted ewanchristian jkcolling portlandstoneslateleadandglazedroofs freelycomposeditalianrenaissancedesign stmartinslane portrait georgiangallery benjaminfranklin georgewashington,"A visit to the <a href=""https://en.wikipedia.org/wiki/National_Portrait_Gallery,_London"" rel=""noreferrer nofollow"">National Portrait Gallery</a>.

Was a bag search. Have a feeling I've been once before, but this was the first time I got some photos of the portraits inside the gallery.


Once there, we got the lift to the top floor, and proceeded to down to each floor looking at the portraits.


The National Portrait Gallery (NPG) is an art gallery in London that houses a collection of portraits of historically important and famous British people. When it opened in 1856, it was arguably the first national public gallery in the world that was dedicated to portraits.

The gallery moved in 1896 to its current site at St Martin's Place, off Trafalgar Square, and adjoining the National Gallery. The National Portrait Gallery also has regional outposts at Beningbrough Hall in Yorkshire and Montacute House in Somerset. It is unconnected to the Scottish National Portrait Gallery in Edinburgh, with which its remit overlaps. The gallery is a non-departmental public body sponsored by the Department for Culture, Media and Sport.


Grade I listed building

<a href=""https://historicengland.org.uk/listing/the-list/list-entry/1066285"" rel=""noreferrer nofollow"">National Portrait Gallery</a>


Georgian Gallery 


Benjamin Franklin and George Washington (1st President of the United States of America)."
51.509463,-0.128188,Marble bust of Thomas Hollins - Georgian Gallery at National Portrait Gallery,39415781@N06,https://live.staticflickr.com/65535/54805591009_f60e3c3c05.jpg,cityofwestminster london greaterlondon england unitedkingdom greatbritain nationalportraitgallery npg charingcrossrd stmartinsplace trafalgarsquare gradeilistedbuilding gradeilisted ewanchristian jkcolling portlandstoneslateleadandglazedroofs freelycomposeditalianrenaissancedesign stmartinslane portrait bust georgiangallery marblebust thomashollins,"A visit to the <a href=""https://en.wikipedia.org/wiki/National_Portrait_Gallery,_London"" rel=""noreferrer nofollow"">National Portrait Gallery</a>.

Was a bag search. Have a feeling I've been once before, but this was the first time I got some photos of the portraits inside the gallery.


Once there, we got the lift to the top floor, and proceeded to down to each floor looking at the portraits.


The National Portrait Gallery (NPG) is an art gallery in London that houses a collection of portraits of historically important and famous British people. When it opened in 1856, it was arguably the first national public gallery in the world that was dedicated to portraits.

The gallery moved in 1896 to its current site at St Martin's Place, off Trafalgar Square, and adjoining the National Gallery. The National Portrait Gallery also has regional outposts at Beningbrough Hall in Yorkshire and Montacute House in Somerset. It is unconnected to the Scottish National Portrait Gallery in Edinburgh, with which its remit overlaps. The gallery is a non-departmental public body sponsored by the Department for Culture, Media and Sport.


Grade I listed building

<a href=""https://historicengland.org.uk/listing/the-list/list-entry/1066285"" rel=""noreferrer nofollow"">National Portrait Gallery</a>


Georgian Gallery 


Marble bust of Thomas Hollins"
51.509463,-0.128188,Bust of Major-General James Wolfe - Georgian Gallery at National Portrait Gallery,39415781@N06,https://live.staticflickr.com/65535/54805681940_307d1d4911.jpg,cityofwestminster london greaterlondon england unitedkingdom greatbritain nationalportraitgallery npg charingcrossrd stmartinsplace trafalgarsquare gradeilistedbuilding gradeilisted ewanchristian jkcolling portlandstoneslateleadandglazedroofs freelycomposeditalianrenaissancedesign stmartinslane portrait bust georgiangallery majorgeneraljameswolfe,"A visit to the <a href=""https://en.wikipedia.org/wiki/National_Portrait_Gallery,_London"" rel=""noreferrer nofollow"">National Portrait Gallery</a>.

Was a bag search. Have a feeling I've been once before, but this was the first time I got some photos of the portraits inside the gallery.


Once there, we got the lift to the top floor, and proceeded to down to each floor looking at the portraits.


The National Portrait Gallery (NPG) is an art gallery in London that houses a collection of portraits of historically important and famous British people. When it opened in 1856, it was arguably the first national public gallery in the world that was dedicated to portraits.

The gallery moved in 1896 to its current site at St Martin's Place, off Trafalgar Square, and adjoining the National Gallery. The National Portrait Gallery also has regional outposts at Beningbrough Hall in Yorkshire and Montacute House in Somerset. It is unconnected to the Scottish National Portrait Gallery in Edinburgh, with which its remit overlaps. The gallery is a non-departmental public body sponsored by the Department for Culture, Media and Sport.


Grade I listed building

<a href=""https://historicengland.org.uk/listing/the-list/list-entry/1066285"" rel=""noreferrer nofollow"">National Portrait Gallery</a>


Georgian Gallery 


Bust of Major-General James Wolfe."
51.509463,-0.128188,Sir Anthony Van Dyck - Stuart Gallery at National Portrait Gallery,39415781@N06,https://live.staticflickr.com/65535/54805681390_1a27a19cd9.jpg,cityofwestminster london greaterlondon england unitedkingdom greatbritain nationalportraitgallery npg charingcrossrd stmartinsplace trafalgarsquare gradeilistedbuilding gradeilisted ewanchristian jkcolling portlandstoneslateleadandglazedroofs freelycomposeditalianrenaissancedesign stmartinslane portrait stuartgallery siranthonyvandyck,"A visit to the <a href=""https://en.wikipedia.org/wiki/National_Portrait_Gallery,_London"" rel=""noreferrer nofollow"">National Portrait Gallery</a>.

Was a bag search. Have a feeling I've been once before, but this was the first time I got some photos of the portraits inside the gallery.


Once there, we got the lift to the top floor, and proceeded to down to each floor looking at the portraits.


The National Portrait Gallery (NPG) is an art gallery in London that houses a collection of portraits of historically important and famous British people. When it opened in 1856, it was arguably the first national public gallery in the world that was dedicated to portraits.

The gallery moved in 1896 to its current site at St Martin's Place, off Trafalgar Square, and adjoining the National Gallery. The National Portrait Gallery also has regional outposts at Beningbrough Hall in Yorkshire and Montacute House in Somerset. It is unconnected to the Scottish National Portrait Gallery in Edinburgh, with which its remit overlaps. The gallery is a non-departmental public body sponsored by the Department for Culture, Media and Sport.


Grade I listed building

<a href=""https://historicengland.org.uk/listing/the-list/list-entry/1066285"" rel=""noreferrer nofollow"">National Portrait Gallery</a>


Stuart Gallery 

Sir Anthony Van Dyck"
51.509463,-0.128188,Marble bust of William Shakespeare at National Portrait Gallery,39415781@N06,https://live.staticflickr.com/65535/54805343281_d9a80b5fcd.jpg,cityofwestminster london greaterlondon england unitedkingdom greatbritain nationalportraitgallery npg charingcrossrd stmartinsplace trafalgarsquare gradeilistedbuilding gradeilisted ewanchristian jkcolling portlandstoneslateleadandglazedroofs freelycomposeditalianrenaissancedesign stmartinslane portrait bust williamshakespeare marblebust,"A visit to the <a href=""https://en.wikipedia.org/wiki/National_Portrait_Gallery,_London"" rel=""noreferrer nofollow"">National Portrait Gallery</a>.

Was a bag search. Have a feeling I've been once before, but this was the first time I got some photos of the portraits inside the gallery.


Once there, we got the lift to the top floor, and proceeded to down to each floor looking at the portraits.


The National Portrait Gallery (NPG) is an art gallery in London that houses a collection of portraits of historically important and famous British people. When it opened in 1856, it was arguably the first national public gallery in the world that was dedicated to portraits.

The gallery moved in 1896 to its current site at St Martin's Place, off Trafalgar Square, and adjoining the National Gallery. The National Portrait Gallery also has regional outposts at Beningbrough Hall in Yorkshire and Montacute House in Somerset. It is unconnected to the Scottish National Portrait Gallery in Edinburgh, with which its remit overlaps. The gallery is a non-departmental public body sponsored by the Department for Culture, Media and Sport.


Grade I listed building

<a href=""https://historicengland.org.uk/listing/the-list/list-entry/1066285"" rel=""noreferrer nofollow"">National Portrait Gallery</a>


Marble bust of William Shakespeare"
51.509463,-0.128188,King Charles I - Stuart Gallery at National Portrait Gallery,39415781@N06,https://live.staticflickr.com/65535/54805681040_8de3f9a671.jpg,cityofwestminster london greaterlondon england unitedkingdom greatbritain nationalportraitgallery npg charingcrossrd stmartinsplace trafalgarsquare gradeilistedbuilding gradeilisted ewanchristian jkcolling portlandstoneslateleadandglazedroofs freelycomposeditalianrenaissancedesign stmartinslane portrait stuartgallery kingcharlesi,"A visit to the <a href=""https://en.wikipedia.org/wiki/National_Portrait_Gallery,_London"" rel=""noreferrer nofollow"">National Portrait Gallery</a>.

Was a bag search. Have a feeling I've been once before, but this was the first time I got some photos of the portraits inside the gallery.


Once there, we got the lift to the top floor, and proceeded to down to each floor looking at the portraits.


The National Portrait Gallery (NPG) is an art gallery in London that houses a collection of portraits of historically important and famous British people. When it opened in 1856, it was arguably the first national public gallery in the world that was dedicated to portraits.

The gallery moved in 1896 to its current site at St Martin's Place, off Trafalgar Square, and adjoining the National Gallery. The National Portrait Gallery also has regional outposts at Beningbrough Hall in Yorkshire and Montacute House in Somerset. It is unconnected to the Scottish National Portrait Gallery in Edinburgh, with which its remit overlaps. The gallery is a non-departmental public body sponsored by the Department for Culture, Media and Sport.


Grade I listed building

<a href=""https://historicengland.org.uk/listing/the-list/list-entry/1066285"" rel=""noreferrer nofollow"">National Portrait Gallery</a>


Stuart Gallery 


King Charles I"
51.509463,-0.128188,King Charles II - Stuart Gallery at National Portrait Gallery,39415781@N06,https://live.staticflickr.com/65535/54805342936_059b909230.jpg,cityofwestminster london greaterlondon england unitedkingdom greatbritain nationalportraitgallery npg charingcrossrd stmartinsplace trafalgarsquare gradeilistedbuilding gradeilisted ewanchristian jkcolling portlandstoneslateleadandglazedroofs freelycomposeditalianrenaissancedesign stmartinslane portrait stuartgallery kingcharlesii,"A visit to the <a href=""https://en.wikipedia.org/wiki/National_Portrait_Gallery,_London"" rel=""noreferrer nofollow"">National Portrait Gallery</a>.

Was a bag search. Have a feeling I've been once before, but this was the first time I got some photos of the portraits inside the gallery.


Once there, we got the lift to the top floor, and proceeded to down to each floor looking at the portraits.


The National Portrait Gallery (NPG) is an art gallery in London that houses a collection of portraits of historically important and famous British people. When it opened in 1856, it was arguably the first national public gallery in the world that was dedicated to portraits.

The gallery moved in 1896 to its current site at St Martin's Place, off Trafalgar Square, and adjoining the National Gallery. The National Portrait Gallery also has regional outposts at Beningbrough Hall in Yorkshire and Montacute House in Somerset. It is unconnected to the Scottish National Portrait Gallery in Edinburgh, with which its remit overlaps. The gallery is a non-departmental public body sponsored by the Department for Culture, Media and Sport.


Grade I listed building

<a href=""https://historicengland.org.uk/listing/the-list/list-entry/1066285"" rel=""noreferrer nofollow"">National Portrait Gallery</a>


Stuart Gallery 


King Charles II "
51.509463,-0.128188,"Oliver Cromwell, Lord Protector - Stuart Gallery at National Portrait Gallery",39415781@N06,https://live.staticflickr.com/65535/54805589734_b059b9d944.jpg,cityofwestminster london greaterlondon england unitedkingdom greatbritain nationalportraitgallery npg charingcrossrd stmartinsplace trafalgarsquare gradeilistedbuilding gradeilisted ewanchristian jkcolling portlandstoneslateleadandglazedroofs freelycomposeditalianrenaissancedesign stmartinslane portrait bust stuartgallery olivercromwell lordprotector thomasfairfax,"A visit to the <a href=""https://en.wikipedia.org/wiki/National_Portrait_Gallery,_London"" rel=""noreferrer nofollow"">National Portrait Gallery</a>.

Was a bag search. Have a feeling I've been once before, but this was the first time I got some photos of the portraits inside the gallery.


Once there, we got the lift to the top floor, and proceeded to down to each floor looking at the portraits.


The National Portrait Gallery (NPG) is an art gallery in London that houses a collection of portraits of historically important and famous British people. When it opened in 1856, it was arguably the first national public gallery in the world that was dedicated to portraits.

The gallery moved in 1896 to its current site at St Martin's Place, off Trafalgar Square, and adjoining the National Gallery. The National Portrait Gallery also has regional outposts at Beningbrough Hall in Yorkshire and Montacute House in Somerset. It is unconnected to the Scottish National Portrait Gallery in Edinburgh, with which its remit overlaps. The gallery is a non-departmental public body sponsored by the Department for Culture, Media and Sport.


Grade I listed building

<a href=""https://historicengland.org.uk/listing/the-list/list-entry/1066285"" rel=""noreferrer nofollow"">National Portrait Gallery</a>


Stuart Gallery 


Oliver Cromwell, Lord Protector and Bust of Thomas Fairfax"
51.509463,-0.128188,Bust of Thomas Fairfax - Stuart Gallery at National Portrait Gallery,39415781@N06,https://live.staticflickr.com/65535/54805596943_0b7c59cd66.jpg,cityofwestminster london greaterlondon england unitedkingdom greatbritain nationalportraitgallery npg charingcrossrd stmartinsplace trafalgarsquare gradeilistedbuilding gradeilisted ewanchristian jkcolling portlandstoneslateleadandglazedroofs freelycomposeditalianrenaissancedesign stmartinslane portrait bust bronze stuartgallery thomasfairfax,"A visit to the <a href=""https://en.wikipedia.org/wiki/National_Portrait_Gallery,_London"" rel=""noreferrer nofollow"">National Portrait Gallery</a>.

Was a bag search. Have a feeling I've been once before, but this was the first time I got some photos of the portraits inside the gallery.


Once there, we got the lift to the top floor, and proceeded to down to each floor looking at the portraits.


The National Portrait Gallery (NPG) is an art gallery in London that houses a collection of portraits of historically important and famous British people. When it opened in 1856, it was arguably the first national public gallery in the world that was dedicated to portraits.

The gallery moved in 1896 to its current site at St Martin's Place, off Trafalgar Square, and adjoining the National Gallery. The National Portrait Gallery also has regional outposts at Beningbrough Hall in Yorkshire and Montacute House in Somerset. It is unconnected to the Scottish National Portrait Gallery in Edinburgh, with which its remit overlaps. The gallery is a non-departmental public body sponsored by the Department for Culture, Media and Sport.


Grade I listed building

<a href=""https://historicengland.org.uk/listing/the-list/list-entry/1066285"" rel=""noreferrer nofollow"">National Portrait Gallery</a>


Stuart Gallery 


Bust of Thomas Fairfax"
51.509463,-0.128188,Stairs down to Level 2 at National Portrait Gallery,39415781@N06,https://live.staticflickr.com/65535/54805596263_27bc269d9c.jpg,cityofwestminster london greaterlondon england unitedkingdom greatbritain nationalportraitgallery npg charingcrossrd stmartinsplace trafalgarsquare gradeilistedbuilding gradeilisted ewanchristian jkcolling portlandstoneslateleadandglazedroofs freelycomposeditalianrenaissancedesign stmartinslane portrait stairs level2,"A visit to the <a href=""https://en.wikipedia.org/wiki/National_Portrait_Gallery,_London"" rel=""noreferrer nofollow"">National Portrait Gallery</a>.

Was a bag search. Have a feeling I've been once before, but this was the first time I got some photos of the portraits inside the gallery.


Once there, we got the lift to the top floor, and proceeded to down to each floor looking at the portraits.


The National Portrait Gallery (NPG) is an art gallery in London that houses a collection of portraits of historically important and famous British people. When it opened in 1856, it was arguably the first national public gallery in the world that was dedicated to portraits.

The gallery moved in 1896 to its current site at St Martin's Place, off Trafalgar Square, and adjoining the National Gallery. The National Portrait Gallery also has regional outposts at Beningbrough Hall in Yorkshire and Montacute House in Somerset. It is unconnected to the Scottish National Portrait Gallery in Edinburgh, with which its remit overlaps. The gallery is a non-departmental public body sponsored by the Department for Culture, Media and Sport.


Grade I listed building

<a href=""https://historicengland.org.uk/listing/the-list/list-entry/1066285"" rel=""noreferrer nofollow"">National Portrait Gallery</a>


Stairs down to Level 2."
51.509463,-0.128188,Sir Richard Rogers 1933-2021 By Sir Eduardo Paolozzi - Modern Gallery at National Portrait Gallery,39415781@N06,https://live.staticflickr.com/65535/54805679230_2c75891c2e.jpg,cityofwestminster london greaterlondon england unitedkingdom greatbritain nationalportraitgallery npg charingcrossrd stmartinsplace trafalgarsquare gradeilistedbuilding gradeilisted ewanchristian jkcolling portlandstoneslateleadandglazedroofs freelycomposeditalianrenaissancedesign stmartinslane portrait bust bronze moderngallery sirrichardrogers sireduardopaolozzi,"A visit to the <a href=""https://en.wikipedia.org/wiki/National_Portrait_Gallery,_London"" rel=""noreferrer nofollow"">National Portrait Gallery</a>.

Was a bag search. Have a feeling I've been once before, but this was the first time I got some photos of the portraits inside the gallery.


Once there, we got the lift to the top floor, and proceeded to down to each floor looking at the portraits.


The National Portrait Gallery (NPG) is an art gallery in London that houses a collection of portraits of historically important and famous British people. When it opened in 1856, it was arguably the first national public gallery in the world that was dedicated to portraits.

The gallery moved in 1896 to its current site at St Martin's Place, off Trafalgar Square, and adjoining the National Gallery. The National Portrait Gallery also has regional outposts at Beningbrough Hall in Yorkshire and Montacute House in Somerset. It is unconnected to the Scottish National Portrait Gallery in Edinburgh, with which its remit overlaps. The gallery is a non-departmental public body sponsored by the Department for Culture, Media and Sport.


Grade I listed building

<a href=""https://historicengland.org.uk/listing/the-list/list-entry/1066285"" rel=""noreferrer nofollow"">National Portrait Gallery</a>


Modern Gallery 

Sir Richard Rogers 1933-2021
By Sir Eduardo Paolozzi

Bronze, 1988"
51.509463,-0.128188,"King George VI, Queen Elizabeth (Later The Queen Mother), The Princess Elizabeth (late Queen Elizabeth II) and Princess Margaret - The Windsor Gallery at National Portrait Gallery",39415781@N06,https://live.staticflickr.com/65535/54804493752_440a783401.jpg,cityofwestminster london greaterlondon england unitedkingdom greatbritain nationalportraitgallery npg charingcrossrd stmartinsplace trafalgarsquare gradeilistedbuilding gradeilisted ewanchristian jkcolling portlandstoneslateleadandglazedroofs freelycomposeditalianrenaissancedesign stmartinslane portrait thewindsorgallery kinggeorgevi queenelizabeththequeenmother theprincesselizabeth queenelizabethii princessmargaret,"A visit to the <a href=""https://en.wikipedia.org/wiki/National_Portrait_Gallery,_London"" rel=""noreferrer nofollow"">National Portrait Gallery</a>.

Was a bag search. Have a feeling I've been once before, but this was the first time I got some photos of the portraits inside the gallery.


Once there, we got the lift to the top floor, and proceeded to down to each floor looking at the portraits.


The National Portrait Gallery (NPG) is an art gallery in London that houses a collection of portraits of historically important and famous British people. When it opened in 1856, it was arguably the first national public gallery in the world that was dedicated to portraits.

The gallery moved in 1896 to its current site at St Martin's Place, off Trafalgar Square, and adjoining the National Gallery. The National Portrait Gallery also has regional outposts at Beningbrough Hall in Yorkshire and Montacute House in Somerset. It is unconnected to the Scottish National Portrait Gallery in Edinburgh, with which its remit overlaps. The gallery is a non-departmental public body sponsored by the Department for Culture, Media and Sport.


Grade I listed building

<a href=""https://historicengland.org.uk/listing/the-list/list-entry/1066285"" rel=""noreferrer nofollow"">National Portrait Gallery</a>


The Windsor Gallery


King George VI, Queen Elizabeth (Later The Queen Mother), The Princess Elizabeth (late Queen Elizabeth II) and Princess Margaret"
51.509463,-0.128188,Herbert Smith Freehills Kramer Portrait Award 2025 at National Portrait Gallery,39415781@N06,https://live.staticflickr.com/65535/54805594928_6481a24fdf.jpg,cityofwestminster london greaterlondon england unitedkingdom greatbritain nationalportraitgallery npg charingcrossrd stmartinsplace trafalgarsquare gradeilistedbuilding gradeilisted ewanchristian jkcolling portlandstoneslateleadandglazedroofs freelycomposeditalianrenaissancedesign stmartinslane portrait thewindsorgallery herbertsmithfreehillskramerportraitaward2025,"A visit to the <a href=""https://en.wikipedia.org/wiki/National_Portrait_Gallery,_London"" rel=""noreferrer nofollow"">National Portrait Gallery</a>.

Was a bag search. Have a feeling I've been once before, but this was the first time I got some photos of the portraits inside the gallery.


Once there, we got the lift to the top floor, and proceeded to down to each floor looking at the portraits.


The National Portrait Gallery (NPG) is an art gallery in London that houses a collection of portraits of historically important and famous British people. When it opened in 1856, it was arguably the first national public gallery in the world that was dedicated to portraits.

The gallery moved in 1896 to its current site at St Martin's Place, off Trafalgar Square, and adjoining the National Gallery. The National Portrait Gallery also has regional outposts at Beningbrough Hall in Yorkshire and Montacute House in Somerset. It is unconnected to the Scottish National Portrait Gallery in Edinburgh, with which its remit overlaps. The gallery is a non-departmental public body sponsored by the Department for Culture, Media and Sport.


Grade I listed building

<a href=""https://historicengland.org.uk/listing/the-list/list-entry/1066285"" rel=""noreferrer nofollow"">National Portrait Gallery</a>


Herbert Smith Freehills Kramer Portrait Award 2025"
51.509463,-0.128188,Sir Winston Churchill - The Windsor Gallery at National Portrait Gallery,39415781@N06,https://live.staticflickr.com/65535/54805587744_6d21d000f0.jpg,cityofwestminster london greaterlondon england unitedkingdom greatbritain nationalportraitgallery npg charingcrossrd stmartinsplace trafalgarsquare gradeilistedbuilding gradeilisted ewanchristian jkcolling portlandstoneslateleadandglazedroofs freelycomposeditalianrenaissancedesign stmartinslane portrait thewindsorgallery sirwinstonchurchill,"A visit to the <a href=""https://en.wikipedia.org/wiki/National_Portrait_Gallery,_London"" rel=""noreferrer nofollow"">National Portrait Gallery</a>.

Was a bag search. Have a feeling I've been once before, but this was the first time I got some photos of the portraits inside the gallery.


Once there, we got the lift to the top floor, and proceeded to down to each floor looking at the portraits.


The National Portrait Gallery (NPG) is an art gallery in London that houses a collection of portraits of historically important and famous British people. When it opened in 1856, it was arguably the first national public gallery in the world that was dedicated to portraits.

The gallery moved in 1896 to its current site at St Martin's Place, off Trafalgar Square, and adjoining the National Gallery. The National Portrait Gallery also has regional outposts at Beningbrough Hall in Yorkshire and Montacute House in Somerset. It is unconnected to the Scottish National Portrait Gallery in Edinburgh, with which its remit overlaps. The gallery is a non-departmental public body sponsored by the Department for Culture, Media and Sport.


Grade I listed building

<a href=""https://historicengland.org.uk/listing/the-list/list-entry/1066285"" rel=""noreferrer nofollow"">National Portrait Gallery</a>


The Windsor Gallery


Sir Winston Churchill, Prime Minister of the United Kingdom from 1940-45 and 1951-55."
51.509463,-0.128188,King George VI - The Windsor Gallery at National Portrait Gallery,39415781@N06,https://live.staticflickr.com/65535/54805594178_8b5122b154.jpg,cityofwestminster london greaterlondon england unitedkingdom greatbritain nationalportraitgallery npg charingcrossrd stmartinsplace trafalgarsquare gradeilistedbuilding gradeilisted ewanchristian jkcolling portlandstoneslateleadandglazedroofs freelycomposeditalianrenaissancedesign stmartinslane portrait thewindsorgallery kinggeorgevi,"A visit to the <a href=""https://en.wikipedia.org/wiki/National_Portrait_Gallery,_London"" rel=""noreferrer nofollow"">National Portrait Gallery</a>.

Was a bag search. Have a feeling I've been once before, but this was the first time I got some photos of the portraits inside the gallery.


Once there, we got the lift to the top floor, and proceeded to down to each floor looking at the portraits.


The National Portrait Gallery (NPG) is an art gallery in London that houses a collection of portraits of historically important and famous British people. When it opened in 1856, it was arguably the first national public gallery in the world that was dedicated to portraits.

The gallery moved in 1896 to its current site at St Martin's Place, off Trafalgar Square, and adjoining the National Gallery. The National Portrait Gallery also has regional outposts at Beningbrough Hall in Yorkshire and Montacute House in Somerset. It is unconnected to the Scottish National Portrait Gallery in Edinburgh, with which its remit overlaps. The gallery is a non-departmental public body sponsored by the Department for Culture, Media and Sport.


Grade I listed building

<a href=""https://historicengland.org.uk/listing/the-list/list-entry/1066285"" rel=""noreferrer nofollow"">National Portrait Gallery</a>


The Windsor Gallery


King George VI"
51.509463,-0.128188,King George V - The Windsor Gallery at National Portrait Gallery,39415781@N06,https://live.staticflickr.com/65535/54805677575_18a51672ff.jpg,cityofwestminster london greaterlondon england unitedkingdom greatbritain nationalportraitgallery npg charingcrossrd stmartinsplace trafalgarsquare gradeilistedbuilding gradeilisted ewanchristian jkcolling portlandstoneslateleadandglazedroofs freelycomposeditalianrenaissancedesign stmartinslane portrait bust bronze thewindsorgallery kinggeorgev,"A visit to the <a href=""https://en.wikipedia.org/wiki/National_Portrait_Gallery,_London"" rel=""noreferrer nofollow"">National Portrait Gallery</a>.

Was a bag search. Have a feeling I've been once before, but this was the first time I got some photos of the portraits inside the gallery.


Once there, we got the lift to the top floor, and proceeded to down to each floor looking at the portraits.


The National Portrait Gallery (NPG) is an art gallery in London that houses a collection of portraits of historically important and famous British people. When it opened in 1856, it was arguably the first national public gallery in the world that was dedicated to portraits.

The gallery moved in 1896 to its current site at St Martin's Place, off Trafalgar Square, and adjoining the National Gallery. The National Portrait Gallery also has regional outposts at Beningbrough Hall in Yorkshire and Montacute House in Somerset. It is unconnected to the Scottish National Portrait Gallery in Edinburgh, with which its remit overlaps. The gallery is a non-departmental public body sponsored by the Department for Culture, Media and Sport.


Grade I listed building

<a href=""https://historicengland.org.uk/listing/the-list/list-entry/1066285"" rel=""noreferrer nofollow"">National Portrait Gallery</a>


The Windsor Gallery


King George V"
51.509463,-0.128188,"Prince Edward, Duke of Windsor (formerly King Edward VIII) - The Windsor Gallery at National Portrait Gallery",39415781@N06,https://live.staticflickr.com/65535/54805677520_95efee5253.jpg,cityofwestminster london greaterlondon england unitedkingdom greatbritain nationalportraitgallery npg charingcrossrd stmartinsplace trafalgarsquare gradeilistedbuilding gradeilisted ewanchristian jkcolling portlandstoneslateleadandglazedroofs freelycomposeditalianrenaissancedesign stmartinslane portrait bust bronze thewindsorgallery princeedwarddukeofwindsor kingedwardviii,"A visit to the <a href=""https://en.wikipedia.org/wiki/National_Portrait_Gallery,_London"" rel=""noreferrer nofollow"">National Portrait Gallery</a>.

Was a bag search. Have a feeling I've been once before, but this was the first time I got some photos of the portraits inside the gallery.


Once there, we got the lift to the top floor, and proceeded to down to each floor looking at the portraits.


The National Portrait Gallery (NPG) is an art gallery in London that houses a collection of portraits of historically important and famous British people. When it opened in 1856, it was arguably the first national public gallery in the world that was dedicated to portraits.

The gallery moved in 1896 to its current site at St Martin's Place, off Trafalgar Square, and adjoining the National Gallery. The National Portrait Gallery also has regional outposts at Beningbrough Hall in Yorkshire and Montacute House in Somerset. It is unconnected to the Scottish National Portrait Gallery in Edinburgh, with which its remit overlaps. The gallery is a non-departmental public body sponsored by the Department for Culture, Media and Sport.


Grade I listed building

<a href=""https://historicengland.org.uk/listing/the-list/list-entry/1066285"" rel=""noreferrer nofollow"">National Portrait Gallery</a>


The Windsor Gallery


Prince Edward, Duke of Windsor (formerly King Edward VIII)"
51.509463,-0.128188,King Edward VII - The Windsor Gallery at National Portrait Gallery,39415781@N06,https://live.staticflickr.com/65535/54805339796_a17b9753d3.jpg,cityofwestminster london greaterlondon england unitedkingdom greatbritain nationalportraitgallery npg charingcrossrd stmartinsplace trafalgarsquare gradeilistedbuilding gradeilisted ewanchristian jkcolling portlandstoneslateleadandglazedroofs freelycomposeditalianrenaissancedesign stmartinslane portrait bust bronze thewindsorgallery kingedwardvii,"A visit to the <a href=""https://en.wikipedia.org/wiki/National_Portrait_Gallery,_London"" rel=""noreferrer nofollow"">National Portrait Gallery</a>.

Was a bag search. Have a feeling I've been once before, but this was the first time I got some photos of the portraits inside the gallery.


Once there, we got the lift to the top floor, and proceeded to down to each floor looking at the portraits.


The National Portrait Gallery (NPG) is an art gallery in London that houses a collection of portraits of historically important and famous British people. When it opened in 1856, it was arguably the first national public gallery in the world that was dedicated to portraits.

The gallery moved in 1896 to its current site at St Martin's Place, off Trafalgar Square, and adjoining the National Gallery. The National Portrait Gallery also has regional outposts at Beningbrough Hall in Yorkshire and Montacute House in Somerset. It is unconnected to the Scottish National Portrait Gallery in Edinburgh, with which its remit overlaps. The gallery is a non-departmental public body sponsored by the Department for Culture, Media and Sport.


Grade I listed building

<a href=""https://historicengland.org.uk/listing/the-list/list-entry/1066285"" rel=""noreferrer nofollow"">National Portrait Gallery</a>


The Windsor Gallery


King Edward VII "
